"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",2.85392178803591e-10,1.8407112776423e-09,0.814035837847908,0.51522327857398,2.36345731343156,108,"COPS8;POLR2K;ACTB;CDK7;UBE2N;POLD4;POLR2B;USP7;UBE2I;SUMO1;SUMO3;RPA3;COPS5;UBE2V2;POLR2D;RFC4;SUMO2;RUVBL1;TCEA1;PCNA;RBX1;PARP1;ERCC4;CUL4B;POLR2G;ACTL6A;GTF2H3;RFC5;POLR2J;POLR2H;ISY1;GTF2H2;RNF111;PRPF19;RAD23B;CETN2;DDB1;COPS4;RPA2;AQR;COPS3;UBC;COPS2;COPS6;GTF2H5;POLE3"
"REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION",2.88351968044269e-10,1.85094501392226e-09,0.814035837847908,0.56667909185999,2.46471700571323,81,"P4HA3;SPCS3;HYOU1;HSPA8;PDIA3;EIF4E;CALR;CANX;DNAJB11;EIF4A3;DPM1;MAGT1;SPCS1;KPNA2;RPN1;UBE2I;SUMO1;STT3B;HSPA5;OSTC;XPO1;EIF4G2;MAP1LC3B;SPCS2;DNAJC3;RPN2;DNAJA2;STT3A;DNAJC10;P4HA1;BAG2;SEC11A;KPNA1;UFD1;IPO7;EIF4G1;P4HA2;DAD1;TMEM258;SEC11C;P4HB;OST4;UBC;XRN1;DPM2;KPNA4;EIF4A2;NPLOC4;EIF4A1;UBB;KPNA3"
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY",3.00549277463168e-10,1.92009680578365e-09,0.814035837847908,0.523206513805813,2.40403826081171,106,"OAS2;TLR7;EIF2AK2;RIGI;SDC1;ISG15;ELOC;SPCS3;UBE2L6;IFIH1;HSPA8;STAT2;CUL5;GPC6;LY96;SPCS1;TLR6;RAB5A;PPP1CA;PPP1CC;MED14;ELOB;XPO1;CSNK2A1;RBX1;MED8;SPCS2;MED21;HSP90AB1;CCNC;SDC4;HERC5;H2BC15;MED23;SEC11A;TRIM25;HSP90AA1;MED19;MED18;MED13;SEC11C;MED17;BECN1;IFNAR2;MED7;RAB5C;MED1;UBC;MED30;MED10;CDK19;RAB5B;MED13L;MAVS;TLR2;IFNAR1;CSNK2B;UBB"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",3.26435220125357e-10,2.07563526758953e-09,0.814035837847908,0.680608086492157,2.62480557767873,42,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;SKP1;FBXO5;PSMA3;PSMD2;PSMB2;PSMC6;CDC20;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;SEM1;PSMB5;CUL1;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",3.37066625721435e-10,2.13317282381453e-09,0.814035837847908,0.633992278047163,2.57875615136051,55,"CAPZA1;STAT1;RAP1B;IL12RB1;LCP1;BOLA2B;VAMP7;CANX;PSME2;IL12B;CFL1;BOLA2;HNRNPF;SOD1;EBI3;CDC42;PAK2;GSTO1;TCP1;HNRNPA2B1;HSPA9;LMNB1;PPIA;IFNG;ARF1;SNRPA1;RALA;MIF;IL10;IL23A;P4HB;IL23R;CNN2;STAT4"
"KEGG_LEISHMANIA_INFECTION",3.7387182960407e-10,2.35504311358078e-09,0.814035837847908,0.589233700471402,2.51549307625636,69,"STAT1;MYD88;PTPN6;FCGR3A;TGFB1;ITGA4;HLA-DRA;FCGR1A;IRAK4;HLA-DMB;HLA-DPA1;HLA-DOA;HLA-DQB1;IL12B;TNF;FCGR2A;CYBA;HLA-DPB1;HLA-DQA1;HLA-DRB1;ITGB2;PRKCB;IL1B;ELK1;IFNG;MARCKSL1;MAP3K7;IFNGR2;NFKB1;HLA-DQA2;NCF1;HLA-DMA;HLA-DRB5;IL10;ITGAM;HLA-DOB;NCF2;RELA;TGFB2;MAPK1;MAPK13;TLR2;IL1A;MAPK14"
"KEGG_GRAFT_VERSUS_HOST_DISEASE",3.95856692473868e-10,2.48192940211523e-09,0.814035837847908,0.744811746724177,2.6604630545681,31,"CD80;CD86;HLA-DRA;HLA-DMB;HLA-C;HLA-DPA1;HLA-DOA;HLA-DQB1;TNF;HLA-DPB1;HLA-DQA1;HLA-B;FASLG;GZMB;HLA-DRB1;HLA-A;IL1B;CD28;IFNG;HLA-DQA2;HLA-DMA;HLA-DRB5;HLA-DOB;HLA-F"
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",4.12524474524628e-10,2.57445829471851e-09,0.814035837847908,0.548614611781883,2.45043045172619,87,"KRAS;NRAS;VAV3;IGLV3-1;LCP2;MAPK9;FCER1G;GRAP2;PAK2;IGHV3-11;PAK1;IGHE;IGHV3-33;SYK;RAC1;LAT;IGHV1-69;IGHV4-34;VAV1;IGLV1-47;GRB2;MS4A2;IGHV4-59;LYN;VAV2;IGHV3-30;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;MAPK1;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;IGKV1D-33;SHC1;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;IGLV1-44;IGLV1-40;JUN;IGHV3-48;MAP3K1;MAP2K4;IGLV2-14;FOS"
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",4.38964423782084e-10,2.72683890902419e-09,0.814035837847908,0.706941904457982,2.67856597127327,38,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;AZIN1;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;NQO1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;OAZ1;OAZ3;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;PSMC5;PSMC3;PSMB7;PSMC1"
"REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274",4.44058788468143e-10,2.745831407592e-09,0.814035837847908,0.630593497246368,2.56493165033634,55,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;DERL1;PSMA1;SEL1L;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;ERLEC1;PRKAG1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;RNF5;PRKAB1;PSMB3;SEM1;PSMB5;DERL3;PSMD8;PSMD11;PSMD3;CD274;DERL2;UBC;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_MATURATION_OF_DENV_PROTEINS",5.56865759449526e-10,3.4276486015432e-09,0.801215574617779,0.644811173460151,2.6063101745214,51,"P4HA3;SPCS3;HYOU1;PDIA3;CALR;CANX;DNAJB11;DPM1;MAGT1;SPCS1;KPNA2;RPN1;UBE2I;SUMO1;STT3B;HSPA5;OSTC;XPO1;SPCS2;DNAJC3;RPN2;STT3A;DNAJC10;P4HA1;SEC11A;KPNA1;IPO7;P4HA2;DAD1;TMEM258;SEC11C;P4HB;OST4;UBC;DPM2;KPNA4"
"REACTOME_STABILIZATION_OF_P53",6.15724275879798e-10,3.77271056311804e-09,0.801215574617779,0.67810599186349,2.66724122056141,44,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;CDKN2A;PSMC4;PSMD7;PHF20;PSMA7;PSMB3;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;MDM2;ATM;PSMB7;CHEK2;PSMC1;UBB"
"KEGG_ALLOGRAFT_REJECTION",8.23944852722538e-10,5.02569077588227e-09,0.801215574617779,0.738226812743878,2.67154279412426,32,"CD80;CD86;HLA-DRA;HLA-DMB;HLA-C;HLA-DPA1;HLA-DOA;HLA-DQB1;IL12B;TNF;HLA-DPB1;HLA-DQA1;HLA-B;FASLG;GZMB;HLA-DRB1;HLA-A;CD28;IFNG;HLA-DQA2;HLA-DMA;HLA-DRB5;IL10;HLA-DOB;HLA-F;CD40LG"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",8.55571018786635e-10,5.18113081682438e-09,0.801215574617779,0.554342812875409,2.42786024371867,82,"CXCL11;CXCL9;CXCL10;TNFRSF12A;STAT1;MYD88;PTPN1;IL9R;CCR1;IL12RB1;TGFB1;IRF9;ITGA4;HAX1;IL2RG;STAT2;TNF;LTB;EBI3;IL13RA1;HMOX1;IRF1;IL1B;BAK1;CD9;IL10RB;PIK3R5;IL2RA;GRB2;SOCS3;IFNGR2;IL4R;PIM1;CXCL13;PLA2G2A;STAM2"
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",8.57115854712045e-10,5.18113081682438e-09,0.801215574617779,0.670706340954516,2.58661890691801,42,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;AURKA;PSMB1;SKP1;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;SEM1;PSMB5;CUL1;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",8.99616522647552e-10,5.41376371664687e-09,0.801215574617779,0.669898361943356,2.58350288779154,42,"PSMA5;PSMC2;PSMA6;PSMA4;HSPA8;PSMA2;HSPB1;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;EIF4G1;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_APOPTOSIS",9.87194338158764e-10,5.88822109662838e-09,0.788186810800237,0.441598311324726,2.20094413166087,166,"CASP3;PSMA5;PMAIP1;YWHAZ;PSMC2;PSMA6;PSMA4;UNC5B;XIAP;PSMA2;CASP8;BMF;YWHAQ;LY96;H1-3;PSMD6;OCLN;PSMA1;PSMD14;YWHAH;PSMD12;BIRC2;PSMB4;PSMD1;BCL2L11;YWHAB;BAX;FASLG;STK26;PAK2;PSMB1;GZMB;BCL2L1;PSMA3;HMGB2;FADD;PSMD2;PSMB2;PSMC6;H1-5;CYCS;BAK1;ADRM1;CASP7;CLSPN;CDKN2A;PSMC4;LMNB1;PSMD7;TICAM1;CDH1;DYNLL1;BBC3;DIABLO;OPA1;PSMA7;H1-2;DYNLL2;KPNA1;CASP6;PSMB3;TRADD;SEM1;E2F1;PSMB5;H1-0;TICAM2;RIPK1;PSMD8;PSMD11;DAPK3;PSMD3;TP73;UBC;MAPK1;TP53BP2;PSMC5;PSMC3;DSP;TNFRSF10B;AKT1;DBNL;PSMB7;GSDMD;ROCK1;PSMC1;UBB;TRAF2;UNC5A;TNFRSF10A;APPL1;BID;TNFSF10;KPNB1;PSMD13;PLEC;PRKCD"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",9.83389372029802e-10,5.88822109662838e-09,0.788186810800237,0.657780774186489,2.59659742624976,46,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;ITCH;PSMB1;SKP1;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PRKACB;PSMB3;SEM1;PSMB5;CUL1;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION",1.13029014377409e-09,6.7120313383589e-09,0.788186810800237,0.673275789069485,2.64824224967718,44,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;SEL1L;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;ERLEC1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;SEM1;PSMB5;HHAT;PSMD8;PSMD11;PSMD3;DERL2;UBC;SYVN1;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D",1.32561909669987e-09,7.83743220329571e-09,0.788186810800237,0.681277362008988,2.61554981834301,39,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;GSK3B;PSMA7;PSMB3;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;UBC;CDK4;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION",1.54661691070697e-09,9.10410303769867e-09,0.788186810800237,0.537915704148134,2.4026429365873,87,"MRPL13;MRPL47;MRPL44;MRPL49;MRPL35;MRPL18;MRPS10;MRPL33;MRPS23;MRPL3;MRPS34;MRPL32;MRPL51;MRPL15;MRPL14;MRPL36;MRPL28;MRPL39;GFM1;MRPL42;MRPS35;DAP3;MRPS16;CHCHD1;MRPS17;MRPS33;TUFM;MRPL37;MRPS12;MRPS7;MRPS28;MRPS6;MRPL17;MRPL9;MRPL22;MRPS18C;MRPL27;MRPL1;TSFM;MRPL30;MRPS18B;MRPS22;MRPL19;AURKAIP1;MRPL58;PTCD3;MRPS30;MRPS15;MRPL53;MRPS9;MRPL40;OXA1L;MRPL12;MRPL50;MRPL16;MRPL41;MRPL52;MRPL21;MRPL48;MRPL11;MRPS26;MRPL24"
"REACTOME_PTEN_REGULATION",1.56144650290069e-09,9.15143428656577e-09,0.788186810800237,0.481885825169699,2.30100736231346,125,"PSMA5;CBX4;PSMC2;PSMA6;PSMA4;XIAP;REST;PSMA2;SALL4;MKRN1;USP7;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;CBX2;LAMTOR5;PSMD1;PSMB1;RBBP7;BMI1;CSNK2A1;PSMA3;NEDD4;LAMTOR2;PSMD2;PSMB2;PSMC6;HDAC1;CBX8;ADRM1;PSMC4;PSMD7;ATF2;RBBP4;MOV10;PSMA7;EZH2;CHD4;FRK;PSMB3;RHEB;SEM1;PSMB5;TNKS2;SLC38A9;PSMD8;PSMD11;TRIM27;PSMD3;GATAD2B;STUB1;RNF2;UBC;MAPK1;PSMC5;PSMC3;SNAI1;LAMTOR1;AKT1;SUZ12;PSMB7;CSNK2B;HDAC2;PSMC1;UBB;RRAGC;LAMTOR3;MTA2"
"REACTOME_INTERLEUKIN_12_SIGNALING",1.63571854272961e-09,9.54523201558233e-09,0.788186810800237,0.65347596258441,2.579604131272,46,"CAPZA1;RAP1B;IL12RB1;LCP1;BOLA2B;VAMP7;PSME2;IL12B;CFL1;BOLA2;HNRNPF;SOD1;CDC42;PAK2;GSTO1;TCP1;HNRNPA2B1;HSPA9;LMNB1;PPIA;IFNG;ARF1;SNRPA1;RALA;MIF;IL10;P4HB;CNN2;STAT4"
"REACTOME_MITOCHONDRIAL_TRANSLATION",1.64517421443777e-09,9.55902948733669e-09,0.788186810800237,0.521204902538477,2.3545758460441,99,"GFM2;MRPL13;MRPL47;NDUFAB1;MRPL44;MRPL49;MRPL35;MRPL18;MRPS10;MRPL33;MRPS23;MRPL3;MRPS34;MRPL32;MRPL51;MRPL15;MRPL14;MRPL36;MRPL28;MRPL39;GFM1;MRPL42;MRPS35;DAP3;MRPS16;CHCHD1;MRPS17;MRPS33;TUFM;MRPL37;MRPS12;MRPS7;MRPS28;MRPS6;MRPL17;MRPL9;MRPL22;MRPS18C;MRPL27;MRPL1;TSFM;MRPL30;MRPS18B;MRPS22;MRPL19;AURKAIP1;MRPL58;PTCD3;MRPS30;MRPS15;MRPL53;MTRF1L;MRPS9;MRPL40;MTFMT;OXA1L;MRPL12;MRPL50;MRPL16;MRPL41;MRPL52;MRPL21;MRPL48;MRPL11;MRPS26;MRPL24"
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",1.68420919672056e-09,9.7438368977653e-09,0.788186810800237,0.63653969754544,2.5428987981998,50,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;SEL1L;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;ERLEC1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;ADAM17;PSMB3;SEM1;PSMB5;P4HB;HHAT;PSMD8;PSMD11;PSMD3;DERL2;UBC;SYVN1;PSMC5;PSMC3;PSMB7;PSMC1;UBB"
"KEGG_PRIMARY_IMMUNODEFICIENCY",1.87369321096617e-09,1.07937540529162e-08,0.774939030136436,0.728503571258882,2.63635570084026,32,"ICOS;PTPRC;CD19;CD3D;BLNK;CD3E;BTK;LCK;IL2RG;IL7R;CD8A;RFX5;CD79A;TNFRSF13C;TAP1;CD8B;CD4;DCLRE1C;ZAP70;TNFRSF13B;CD40LG;JAK3;TAP2"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",2.08619346250659e-09,1.19667607976974e-08,0.774939030136436,0.513223651093142,2.34981097038925,105,"FN1;CCL22;IGHG1;STAT1;IGHG4;CCL11;TGFB1;MMP1;HSPA8;ITGAX;IL2RG;LIF;IL18;OPRD1;IL12B;TNF;COL1A2;GATA3;OSM;MCL1;CDKN1A;HIF1A;JUNB;IL13RA1;FASLG;HSP90B1;IGHE;BCL2L1;BIRC5;ITGB2;HMOX1;MMP2;IL1B;MMP3;BATF;ALOX5;SOCS3;IL4R;ICAM1;PIM1;CCL2;HSP90AA1;IL10;TIMP1;ITGAM;MUC1;IL23A;IL23R;OPRM1;JAK3;POU2F1"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",2.30719156060658e-09,1.31783653546512e-08,0.774939030136436,0.534010675727993,2.4051041024408,91,"EDEM1;PDIA6;HYOU1;HERPUD1;DNAJB9;CALR;DNAJB11;EIF2S2;ATP6V0D1;XBP1;SEC31A;HSPA5;MYDGF;SERP1;HSP90B1;PARN;DCP2;DNAJC3;SRPRA;SRPRB;EIF2S1;CREB3L1;SSR1;WIPI1;TPP1;EIF2S3;EIF2AK3;NFYA;CCL2;EXOSC6;ATF6B;MBTPS2;HDGF;NFYB;EXOSC9;ARFGAP1;YIF1A;SYVN1;ATF6;EXOSC1;GFPT1;CREB3L4;ASNS;DCSTAMP;SHC1;KDELR3;GSK3A;PREB;EXOSC3;CXCL8;ATF3;CEBPG;EXOSC4"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",2.75726706683695e-09,1.56826835700262e-08,0.774939030136436,0.527328358316188,2.37725391725807,96,"TUBB3;KIF26B;ARCN1;ARF3;KIF2A;RAB1A;TUBA1C;TMED2;ZW10;ARF4;TMED9;KIF23;KIF20B;KIF5B;TMED7;KIF18A;COPZ1;COPG1;KIF21B;KIF11;KIF4A;RACGAP1;KIF2C;RINT1;CENPE;COPB2;TUBA4B;SEC22B;TUBA1B;NSF;KIF22;KIFC1;KDELR1;ARF1;KDELR2;TMED3;TUBA1A;NAPA;BNIP1;ARF5;KIF20A;NAPG;COPA;COPB1;KIF21A;RAB1B;KIF15;KIF1A;KIF3B;TUBA4A;KIF3A;ARFGAP1;KIF18B;TUBB8;ARFGAP3;SURF4;TMED10;TUBB4B;KDELR3"
"REACTOME_DEGRADATION_OF_AXIN",2.94406103208383e-09,1.66049969508327e-08,0.774939030136436,0.66002811910437,2.54543770906241,42,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;SEM1;PSMB5;TNKS2;PSMD8;PSMD11;PSMD3;UBC;PSMC5;PSMC3;AXIN1;PSMB7;SMURF2;PSMC1;UBB"
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",2.94406103208383e-09,1.66049969508327e-08,0.774939030136436,0.611017335402948,2.49289509573667,56,"PSMA5;PSMC2;PSMA6;PSMA4;XIAP;PSMA2;MKRN1;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;CSNK2A1;PSMA3;NEDD4;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;FRK;PSMB3;SEM1;PSMB5;TNKS2;PSMD8;PSMD11;TRIM27;PSMD3;STUB1;UBC;PSMC5;PSMC3;AKT1;PSMB7;CSNK2B;PSMC1;UBB"
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",3.10940705200225e-09,1.74645029420793e-08,0.774939030136436,0.701461131014772,2.59935143159642,35,"PTPN6;RAC2;VAV3;LCK;LCP2;COL1A2;PIK3CG;FCER1G;PDPN;COL1A1;CDC42;SYK;RHOA;RAC1;PDPK1;PIK3R5;LAT;CLEC1B;VAV1;LYN;PIK3R3;VAV2;PIK3CB;RHOG"
"REACTOME_FCGR_ACTIVATION",3.39570690407283e-09,1.89934145505816e-08,0.774939030136436,0.571857346788477,2.44131181787788,69,"IGHG2;IGHG1;IGHG4;FCGR3A;FCGR1A;CD3G;IGLV3-1;FCGR2A;CD247;HCK;IGHV3-11;IGHV3-33;SYK;IGHV1-69;IGHV4-34;IGLV1-47;IGHV4-59;LYN;SRC;IGHV3-30;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;IGKV1D-33;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;IGLV1-44;IGLV1-40;IGHV3-48"
"REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS",4.05991963212489e-09,2.261475894258e-08,0.761460801445585,0.752137015174448,2.63206203656774,28,"AP1S3;B2M;AP1S2;LCK;CD247;AP1G1;AP1S1;HCK;PAK2;ATP6V1H;AP2M1;HLA-A;CD8B;AP2S1;CD4;CD28;RAC1;ARF1;DOCK2;AP1B1;AP2B1"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",4.40597950452016e-09,2.44414007082024e-08,0.761460801445585,0.411141896765393,2.11531247200172,200,"ATP6V0E1;ATP6V0B;ATP6AP1;PDP1;COX7A2;NDUFAB1;ATP6V0C;TIMM8B;NDUFV2;DLAT;NDUFB4;COX17;MRPL35;ATP6V1F;MTRR;ATP6V1C1;NDUFB3;NDUFA4;COX6C;TIMM17A;BAX;ATP5PB;ATP6V1H;ATP5F1E;HSPA9;ATP5PF;CYCS;NDUFC2;NDUFA5;MRPL15;CASP7;IDH2;UQCRQ;COX8A;ATP6V1G1;TOMM70;VDAC3;ATP5F1C;AIFM1;ATP5MF;ATP6V1D;OPA1;NDUFA6;NDUFS3;VDAC1;NDUFB2;COX7B;GOT2;COX7A2L;PDHB;IMMT;NDUFA7;HSD17B10;COX5A;COX6B1;SLC25A5;MRPS12;VDAC2;LDHA;HCCS;ATP6V1E1;COX6A1;UQCR10;ATP5PD;NDUFA2;NDUFA3;MTX2;NDUFB5;PRDX3;ATP5MG;NDUFS6;GRPEL1;CPT1A;ISCU;TCIRG1;TIMM10;TOMM22;NDUFS2;ATP5PO;COX5B;ATP5MC3;MRPS22;SDHB;SDHC;LRPPRC;NDUFC1;FH;FDX1;NDUFB1;CYC1;NDUFA9;BCKDHA;MRPS30;ATP5F1B;UQCRB;MRPS15;COX7C;NDUFS1;OAT;SDHD;IDH3B;ECI1;IDH3A;HTRA2;NDUFS8;ATP5MC2;RHOT2;UQCRH;ACADSB;UQCR11;OXA1L"
"REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS",4.9195929650898e-09,2.71787349054961e-08,0.761460801445585,0.684816854296695,2.59473531121334,38,"H2BC26;H4C12;H4C11;H2BC12;H2BC9;H2BC10;H2BC8;H4C9;H4C16;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;H4C14;H2BC14;H2BC4;H4C15;H2BC17;SRPK1;H4C1;H2BC6;H2BC3;H2BC15;H2BC11;H3-3A"
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",4.98715241004664e-09,2.74395161173179e-08,0.761460801445585,0.55413719242651,2.40654514381593,74,"TNPO1;TUBB3;PPP2CA;TUBA1C;UBE2I;CHMP2B;CCNB1;CDK1;SUMO1;NUP37;VRK2;CHMP4B;TMPO;CCNB2;NUP155;LEMD3;TUBA4B;BANF1;LMNB1;TUBA1B;SPAST;RCC1;TUBA1A;NDC1;NUP205;NUP62;RAN;IST1;NUP160;NUP43;ANKLE2;SEC13;CHMP7;TUBA4A;PPP2R1A;PPP2R2A;SEH1L;CHMP2A;CHMP4A;TUBB8;NUP107;LEMD2;TUBB4B;NUP93;TUBB1;NUP58;KPNB1;NUP133;EMD;RANGAP1;LBR;TUBA3D"
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",5.50652627406557e-09,3.01739732416276e-08,0.761460801445585,0.532796360517295,2.37062192123447,86,"VAV3;BTK;NFATC2;IGLV3-1;LCP2;ITK;FCER1G;GRAP2;IGHV3-11;IGHE;IGHV3-33;SYK;LAT;IGHV1-69;IGHV4-34;VAV1;IGLV1-47;GRB2;MS4A2;IGHV4-59;LYN;VAV2;IGHV3-30;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;IGKV1D-33;SHC1;IGKV3D-20;IGKV3-11;CALM1;IGLV6-57;IGLC2;IGHV3-53;IGLC3;IGLV1-44;PPP3CB;PPP3R1;TXK;IGLV1-40;IGHV3-48"
"REACTOME_TRNA_PROCESSING",6.12598733761350e-09,3.34325138911052e-08,0.761460801445585,0.490869249014899,2.27854801356649,112,"TRMT10C;NUP210;NSUN2;NUP50;TP53RK;TRMT6;ZBTB8OS;POP4;LCMT2;NUP37;CSTF2;QTRT2;GON7;RAE1;TSEN15;NUP155;FAM98B;TRMT112;ADAT1;PUS3;YRDC;NUP153;NDC1;NUP205;NUP62;PRORP;TRMT10A;EPRS1;FTSJ1;RAN;CLP1;RPP38;XPOT;NUP160;DDX1;POP1;HSD17B10;NUP43;LAGE3;TPRKB;SEC13;METTL1;TYW5;RANBP2;SEH1L;MTO1;RTRAF;TSEN34;TRMT12;ALKBH8;NUP107;TRMT13;RTCB;NUP93;RPP40;NUP58;POP7;TRNT1;NUP133;DUS2;NUP42;C2orf49;THG1L"
